COUNTY,FIPS,SRPREC,ELECTION,SRPREC_KEY,GEO_TYPE,CITY,N_IN_CITY,N
30,06059,32171,g24,0605932171,srprec,HUNTINGTON BEACH,1089,1089
30,06059,32178,g24,0605932178,srprec,HUNTINGTON BEACH,1686,1686
30,06059,32179,g24,0605932179,srprec,HUNTINGTON BEACH,1345,1345
30,06059,32180,g24,0605932180,srprec,HUNTINGTON BEACH,961,961
30,06059,32184,g24,0605932184,srprec,HUNTINGTON BEACH,1282,1282
30,06059,32190,g24,0605932190,srprec,HUNTINGTON BEACH,2744,2744
30,06059,32193,g24,0605932193,srprec,HUNTINGTON BEACH,1616,1616
30,06059,32195,g24,0605932195,srprec,HUNTINGTON BEACH,3392,3392
30,06059,32196,g24,0605932196,srprec,HUNTINGTON BEACH,4190,4190
30,06059,32200,g24,0605932200,srprec,HUNTINGTON BEACH,2637,2637
30,06059,32205,g24,0605932205,srprec,HUNTINGTON BEACH,1261,1261
30,06059,32208,g24,0605932208,srprec,HUNTINGTON BEACH,2972,2972
30,06059,32211,g24,0605932211,srprec,HUNTINGTON BEACH,117,117
30,06059,32212,g24,0605932212,srprec,SUNSET BEACH,628,630
30,06059,32232,g24,0605932232,srprec,HUNTINGTON BEACH,3399,3399
30,06059,32265,g24,0605932265,srprec,HUNTINGTON BEACH,1421,1421
30,06059,32266,g24,0605932266,srprec,HUNTINGTON BEACH,1856,1856
30,06059,32269,g24,0605932269,srprec,HUNTINGTON BEACH,1645,1645
30,06059,32282,g24,0605932282,srprec,HUNTINGTON BEACH,2285,2285
30,06059,32287,g24,0605932287,srprec,HUNTINGTON BEACH,3777,3777
30,06059,32295,g24,0605932295,srprec,HUNTINGTON BEACH,2580,2580
30,06059,32300,g24,0605932300,srprec,HUNTINGTON BEACH,329,329
30,06059,32305,g24,0605932305,srprec,HUNTINGTON BEACH,3107,3107
30,06059,32306,g24,0605932306,srprec,HUNTINGTON BEACH,2905,2905
30,06059,32307,g24,0605932307,srprec,HUNTINGTON BEACH,554,554
30,06059,32308,g24,0605932308,srprec,HUNTINGTON BEACH,1857,1857
30,06059,32309,g24,0605932309,srprec,HUNTINGTON BEACH,1100,1100
30,06059,32314,g24,0605932314,srprec,HUNTINGTON BEACH,1152,1152
30,06059,32316,g24,0605932316,srprec,HUNTINGTON BEACH,1565,1565
30,06059,32319,g24,0605932319,srprec,HUNTINGTON BEACH,1393,1393
30,06059,32335,g24,0605932335,srprec,HUNTINGTON BEACH,2150,2150
30,06059,32337,g24,0605932337,srprec,HUNTINGTON BEACH,1789,1789
30,06059,32338,g24,0605932338,srprec,HUNTINGTON BEACH,2591,2591
30,06059,32349,g24,0605932349,srprec,HUNTINGTON BEACH,1465,1465
30,06059,32355,g24,0605932355,srprec,HUNTINGTON BEACH,2982,2982
30,06059,32356,g24,0605932356,srprec,HUNTINGTON BEACH,1012,1012
30,06059,32362,g24,0605932362,srprec,HUNTINGTON BEACH,188,188
30,06059,32366,g24,0605932366,srprec,HUNTINGTON BEACH,140,140
30,06059,32367,g24,0605932367,srprec,HUNTINGTON BEACH,3,3
30,06059,32368,g24,0605932368,srprec,HUNTINGTON BEACH,1049,1049
30,06059,32370,g24,0605932370,srprec,HUNTINGTON BEACH,1484,1484
30,06059,32371,g24,0605932371,srprec,HUNTINGTON BEACH,1505,1505
30,06059,32376,g24,0605932376,srprec,HUNTINGTON BEACH,3437,3437
30,06059,32379,g24,0605932379,srprec,HUNTINGTON BEACH,2710,2710
30,06059,32400,g24,0605932400,srprec,HUNTINGTON BEACH,2383,2383
30,06059,32800,g24,0605932800,srprec,HUNTINGTON BEACH,236,236
30,06059,32801,g24,0605932801,srprec,HUNTINGTON BEACH,17,17
30,06059,32804,g24,0605932804,srprec,HUNTINGTON BEACH,605,605
30,06059,32805,g24,0605932805,srprec,HUNTINGTON BEACH,2350,2350
30,06059,32807,g24,0605932807,srprec,HUNTINGTON BEACH,741,741
30,06059,32813,g24,0605932813,srprec,HUNTINGTON BEACH,1525,1525
30,06059,32814,g24,0605932814,srprec,HUNTINGTON BEACH,1367,1367
30,06059,32815,g24,0605932815,srprec,HUNTINGTON BEACH,1360,1360
30,06059,32816,g24,0605932816,srprec,HUNTINGTON BEACH,1326,1326
30,06059,32817,g24,0605932817,srprec,HUNTINGTON BEACH,1366,1366
30,06059,32818,g24,0605932818,srprec,HUNTINGTON BEACH,1016,1016
30,06059,32819,g24,0605932819,srprec,HUNTINGTON BEACH,1404,1404
30,06059,32820,g24,0605932820,srprec,HUNTINGTON BEACH,2344,2344
30,06059,32821,g24,0605932821,srprec,HUNTINGTON BEACH,1604,1604
30,06059,32822,g24,0605932822,srprec,HUNTINGTON BEACH,1289,1289
30,06059,32823,g24,0605932823,srprec,HUNTINGTON BEACH,1298,1298
30,06059,32824,g24,0605932824,srprec,HUNTINGTON BEACH,318,318
30,06059,32825,g24,0605932825,srprec,HUNTINGTON BEACH,1671,1671
30,06059,32826,g24,0605932826,srprec,HUNTINGTON BEACH,2,2
30,06059,32827,g24,0605932827,srprec,HUNTINGTON BEACH,1820,1820
30,06059,32828,g24,0605932828,srprec,HUNTINGTON BEACH,1394,1394
30,06059,32830,g24,0605932830,srprec,HUNTINGTON BEACH,1076,1076
30,06059,32831,g24,0605932831,srprec,HUNTINGTON BEACH,1307,1307
30,06059,32832,g24,0605932832,srprec,HUNTINGTON BEACH,972,972
30,06059,33114,g24,0605933114,srprec,LOS ALAMITOS,305,305
30,06059,33117,g24,0605933117,srprec,LOS ALAMITOS,944,944
30,06059,33118,g24,0605933118,srprec,LOS ALAMITOS,1093,1093
30,06059,33122,g24,0605933122,srprec,LOS ALAMITOS,840,840
30,06059,33123,g24,0605933123,srprec,LONG BEACH,35,35
30,06059,33126,g24,0605933126,srprec,LOS ALAMITOS,1476,1476
30,06059,33127,g24,0605933127,srprec,LOS ALAMITOS,489,489
30,06059,33128,g24,0605933128,srprec,LOS ALAMITOS,692,692
30,06059,33131,g24,0605933131,srprec,LOS ALAMITOS,24,24
30,06059,33132,g24,0605933132,srprec,LOS ALAMITOS,255,255
30,06059,33135,g24,0605933135,srprec,LOS ALAMITOS,326,326
30,06059,33136,g24,0605933136,srprec,LOS ALAMITOS,164,164
30,06059,33802,g24,0605933802,srprec,LONG BEACH,64,64
30,06059,33804,g24,0605933804,srprec,LOS ALAMITOS,226,226
30,06059,33805,g24,0605933805,srprec,LOS ALAMITOS,145,145
30,06059,33806,g24,0605933806,srprec,LOS ALAMITOS,133,133
30,06059,33808,g24,0605933808,srprec,LOS ALAMITOS,232,232
30,06059,34091,g24,0605934091,srprec,MIDWAY CITY,394,394
30,06059,34092,g24,0605934092,srprec,MIDWAY CITY,428,428
30,06059,34093,g24,0605934093,srprec,MIDWAY CITY,470,470
30,06059,34095,g24,0605934095,srprec,MIDWAY CITY,313,313
30,06059,34097,g24,0605934097,srprec,MIDWAY CITY,993,993
30,06059,34098,g24,0605934098,srprec,MIDWAY CITY,331,410
30,06059,34337,g24,0605934337,srprec,MIDWAY CITY,1662,1662
30,06059,35125,g24,0605935125,srprec,LOS ALAMITOS,1064,1064
30,06059,35128,g24,0605935128,srprec,LOS ALAMITOS,1114,1114
30,06059,35129,g24,0605935129,srprec,LOS ALAMITOS,2303,2303
30,06059,35134,g24,0605935134,srprec,LOS ALAMITOS,1704,1704
30,06059,35140,g24,0605935140,srprec,LOS ALAMITOS,1911,1911
30,06059,36003,g24,0605936003,srprec,SEAL BEACH,629,629
30,06059,36007,g24,0605936007,srprec,SEAL BEACH,897,897
30,06059,36008,g24,0605936008,srprec,SEAL BEACH,1532,1532
30,06059,36013,g24,0605936013,srprec,SEAL BEACH,319,319
30,06059,36014,g24,0605936014,srprec,SEAL BEACH,2003,2003
30,06059,36015,g24,0605936015,srprec,SEAL BEACH,1128,1128
30,06059,36016,g24,0605936016,srprec,SEAL BEACH,631,631
30,06059,36018,g24,0605936018,srprec,SEAL BEACH,1,1
30,06059,36105,g24,0605936105,srprec,SEAL BEACH,634,634
30,06059,36264,g24,0605936264,srprec,SEAL BEACH,1926,1926
30,06059,36266,g24,0605936266,srprec,SEAL BEACH,1474,1474
30,06059,36268,g24,0605936268,srprec,SEAL BEACH,3723,3723
30,06059,36277,g24,0605936277,srprec,SEAL BEACH,112,112
30,06059,36283,g24,0605936283,srprec,SEAL BEACH,7,7
30,06059,36284,g24,0605936284,srprec,SEAL BEACH,105,105
30,06059,36317,g24,0605936317,srprec,SEAL BEACH,15,15
30,06059,36318,g24,0605936318,srprec,SEAL BEACH,70,70
30,06059,36320,g24,0605936320,srprec,SEAL BEACH,575,575
30,06059,36329,g24,0605936329,srprec,SEAL BEACH,8,9
30,06059,36339,g24,0605936339,srprec,SEAL BEACH,1112,1112
30,06059,36340,g24,0605936340,srprec,SEAL BEACH,2178,2178
30,06059,36347,g24,0605936347,srprec,SURFSIDE,279,279
30,06059,38084,g24,0605938084,srprec,LAGUNA HILLS,3707,3707
30,06059,38293,g24,0605938293,srprec,LAGUNA HILLS,3075,3075
30,06059,38301,g24,0605938301,srprec,LAGUNA HILLS,441,441
30,06059,38302,g24,0605938302,srprec,LAGUNA HILLS,1092,1092
30,06059,38305,g24,0605938305,srprec,LAGUNA HILLS,1900,1900
30,06059,38310,g24,0605938310,srprec,LAGUNA HILLS,2978,2978
30,06059,38312,g24,0605938312,srprec,LAGUNA HILLS,967,982
30,06059,38317,g24,0605938317,srprec,LAGUNA HILLS,1929,1929
30,06059,38318,g24,0605938318,srprec,LAGUNA HILLS,7,7
30,06059,38319,g24,0605938319,srprec,LAGUNA HILLS,6,6
30,06059,38320,g24,0605938320,srprec,LAGUNA HILLS,2,2
30,06059,38374,g24,0605938374,srprec,LAGUNA HILLS,2287,2287
30,06059,38378,g24,0605938378,srprec,LAGUNA HILLS,29,29
30,06059,38380,g24,0605938380,srprec,LAGUNA HILLS,60,60
30,06059,38384,g24,0605938384,srprec,LAGUNA HILLS,1824,1824
30,06059,38801,g24,0605938801,srprec,LAGUNA HILLS,1,1
30,06059,39201,g24,0605939201,srprec,WESTMINSTER,2405,2405
30,06059,39204,g24,0605939204,srprec,WESTMINSTER,1909,1909
30,06059,39206,g24,0605939206,srprec,WESTMINSTER,4442,4442
30,06059,39208,g24,0605939208,srprec,WESTMINSTER,472,472
30,06059,39217,g24,0605939217,srprec,WESTMINSTER,3539,3539
30,06059,39219,g24,0605939219,srprec,WESTMINSTER,1701,1701
30,06059,39220,g24,0605939220,srprec,WESTMINSTER,1990,1990
30,06059,39222,g24,0605939222,srprec,WESTMINSTER,568,568
30,06059,39223,g24,0605939223,srprec,WESTMINSTER,840,840
30,06059,39233,g24,0605939233,srprec,WESTMINSTER,319,319
30,06059,39234,g24,0605939234,srprec,WESTMINSTER,2879,2879
30,06059,39239,g24,0605939239,srprec,WESTMINSTER,1770,1770
30,06059,39243,g24,0605939243,srprec,WESTMINSTER,355,355
30,06059,39245,g24,0605939245,srprec,WESTMINSTER,1,1
30,06059,39274,g24,0605939274,srprec,WESTMINSTER,213,213
30,06059,39275,g24,0605939275,srprec,WESTMINSTER,774,776
30,06059,39317,g24,0605939317,srprec,WESTMINSTER,2939,2939
30,06059,39335,g24,0605939335,srprec,WESTMINSTER,1357,1357
30,06059,39338,g24,0605939338,srprec,WESTMINSTER,1948,1948
30,06059,39341,g24,0605939341,srprec,WESTMINSTER,506,509
30,06059,39344,g24,0605939344,srprec,WESTMINSTER,1529,1529
30,06059,39346,g24,0605939346,srprec,WESTMINSTER,672,672
30,06059,39350,g24,0605939350,srprec,WESTMINSTER,1847,1847
30,06059,39361,g24,0605939361,srprec,WESTMINSTER,2492,2492
30,06059,39364,g24,0605939364,srprec,WESTMINSTER,3073,3073
30,06059,39369,g24,0605939369,srprec,WESTMINSTER,1501,1501
30,06059,39373,g24,0605939373,srprec,WESTMINSTER,2470,2470
30,06059,39378,g24,0605939378,srprec,WESTMINSTER,2710,2710
30,06059,39800,g24,0605939800,srprec,WESTMINSTER,805,805
30,06059,39806,g24,0605939806,srprec,WESTMINSTER,468,468
30,06059,39807,g24,0605939807,srprec,WESTMINSTER,169,169
30,06059,39812,g24,0605939812,srprec,WESTMINSTER,218,218
30,06059,39814,g24,0605939814,srprec,WESTMINSTER,856,856
30,06059,39815,g24,0605939815,srprec,WESTMINSTER,1670,1670
30,06059,39817,g24,0605939817,srprec,WESTMINSTER,30,48
30,06059,39820,g24,0605939820,srprec,WESTMINSTER,654,654
30,06059,39822,g24,0605939822,srprec,WESTMINSTER,913,913
30,06059,39823,g24,0605939823,srprec,WESTMINSTER,421,421
30,06059,39824,g24,0605939824,srprec,WESTMINSTER,147,147
30,06059,39825,g24,0605939825,srprec,WESTMINSTER,478,478
30,06059,39826,g24,0605939826,srprec,WESTMINSTER,451,451
30,06059,41119,g24,0605941119,srprec,DANA POINT,374,374
30,06059,41121,g24,0605941121,srprec,DANA POINT,1932,1932
30,06059,41122,g24,0605941122,srprec,DANA POINT,1188,1188
30,06059,41124,g24,0605941124,srprec,DANA POINT,1421,1421
30,06059,41154,g24,0605941154,srprec,CAPISTRANO BEACH,749,749
30,06059,41155,g24,0605941155,srprec,CAPISTRANO BEACH,1793,1796
30,06059,41158,g24,0605941158,srprec,CAPISTRANO BEACH,120,120
30,06059,41161,g24,0605941161,srprec,CAPISTRANO BEACH,969,969
30,06059,41289,g24,0605941289,srprec,DANA POINT,4,4
30,06059,41291,g24,0605941291,srprec,DANA POINT,1171,1171
30,06059,41292,g24,0605941292,srprec,DANA POINT,1025,1025
30,06059,41293,g24,0605941293,srprec,DANA POINT,1533,1533
30,06059,41298,g24,0605941298,srprec,DANA POINT,345,345
30,06059,41302,g24,0605941302,srprec,DANA POINT,480,480
30,06059,41305,g24,0605941305,srprec,DANA POINT,263,263
30,06059,41313,g24,0605941313,srprec,DANA POINT,346,346
30,06059,41375,g24,0605941375,srprec,DANA POINT,1,1
30,06059,41378,g24,0605941378,srprec,DANA POINT,1996,1996
30,06059,41379,g24,0605941379,srprec,DANA POINT,1206,1206
30,06059,41801,g24,0605941801,srprec,DANA POINT,308,308
30,06059,41802,g24,0605941802,srprec,DANA POINT,2258,2258
30,06059,41803,g24,0605941803,srprec,DANA POINT,940,940
30,06059,41805,g24,0605941805,srprec,CAPISTRANO BEACH,1171,1171
30,06059,41808,g24,0605941808,srprec,DANA POINT,929,929
30,06059,41810,g24,0605941810,srprec,DANA POINT,533,533
30,06059,41811,g24,0605941811,srprec,CAPISTRANO BEACH,245,245
30,06059,41812,g24,0605941812,srprec,DANA POINT,56,56
30,06059,41813,g24,0605941813,srprec,DANA POINT,926,926
30,06059,43132,g24,0605943132,srprec,LAGUNA BEACH,906,906
30,06059,43133,g24,0605943133,srprec,LAGUNA BEACH,2,2
30,06059,44111,g24,0605944111,srprec,LAGUNA BEACH,1601,1601
30,06059,44113,g24,0605944113,srprec,LAGUNA BEACH,574,574
30,06059,44116,g24,0605944116,srprec,LAGUNA BEACH,3317,3317
30,06059,44123,g24,0605944123,srprec,LAGUNA BEACH,6,6
30,06059,44138,g24,0605944138,srprec,LAGUNA BEACH,3617,3617
30,06059,44142,g24,0605944142,srprec,LAGUNA BEACH,3399,3399
30,06059,44144,g24,0605944144,srprec,LAGUNA BEACH,590,590
30,06059,44145,g24,0605944145,srprec,LAGUNA BEACH,3857,3857
30,06059,44800,g24,0605944800,srprec,LAGUNA BEACH,260,260
30,06059,44801,g24,0605944801,srprec,LAGUNA BEACH,86,86
30,06059,44803,g24,0605944803,srprec,LAGUNA BEACH,852,852
30,06059,45102,g24,0605945102,srprec,ALISO VIEJO,3623,3623
30,06059,45104,g24,0605945104,srprec,ALISO VIEJO,2376,2376
30,06059,45109,g24,0605945109,srprec,ALISO VIEJO,1497,1497
30,06059,45115,g24,0605945115,srprec,ALISO VIEJO,1826,1826
30,06059,45116,g24,0605945116,srprec,ALISO VIEJO,1213,1213
30,06059,45117,g24,0605945117,srprec,ALISO VIEJO,2347,2347
30,06059,45118,g24,0605945118,srprec,ALISO VIEJO,2363,2363
30,06059,45120,g24,0605945120,srprec,ALISO VIEJO,1710,1710
30,06059,45129,g24,0605945129,srprec,ALISO VIEJO,3903,3903
30,06059,45131,g24,0605945131,srprec,ALISO VIEJO,2634,2634
30,06059,45240,g24,0605945240,srprec,ALISO VIEJO,2057,2057
30,06059,45371,g24,0605945371,srprec,ALISO VIEJO,816,816
30,06059,45373,g24,0605945373,srprec,ALISO VIEJO,200,204
30,06059,45801,g24,0605945801,srprec,ALISO VIEJO,1934,1934
30,06059,45802,g24,0605945802,srprec,ALISO VIEJO,773,773
30,06059,45803,g24,0605945803,srprec,ALISO VIEJO,1143,1143
30,06059,45804,g24,0605945804,srprec,ALISO VIEJO,239,239
30,06059,45805,g24,0605945805,srprec,ALISO VIEJO,778,778
30,06059,45806,g24,0605945806,srprec,ALISO VIEJO,1403,1403
30,06059,45807,g24,0605945807,srprec,ALISO VIEJO,26,26
30,06059,47201,g24,0605947201,srprec,MISSION VIEJO,1301,1301
30,06059,47203,g24,0605947203,srprec,MISSION VIEJO,2045,2045
30,06059,47204,g24,0605947204,srprec,MISSION VIEJO,871,871
30,06059,47247,g24,0605947247,srprec,MISSION VIEJO,198,198
30,06059,47248,g24,0605947248,srprec,MISSION VIEJO,1101,1101
30,06059,47251,g24,0605947251,srprec,MISSION VIEJO,2926,2926
30,06059,47253,g24,0605947253,srprec,MISSION VIEJO,4739,4739
30,06059,47256,g24,0605947256,srprec,MISSION VIEJO,2347,2347
30,06059,47258,g24,0605947258,srprec,MISSION VIEJO,1673,1673
30,06059,47259,g24,0605947259,srprec,MISSION VIEJO,1888,1888
30,06059,47260,g24,0605947260,srprec,MISSION VIEJO,4126,4126
30,06059,47262,g24,0605947262,srprec,MISSION VIEJO,2066,2066
30,06059,47268,g24,0605947268,srprec,MISSION VIEJO,2181,2181
30,06059,47271,g24,0605947271,srprec,MISSION VIEJO,1830,1830
30,06059,47276,g24,0605947276,srprec,MISSION VIEJO,745,745
30,06059,47278,g24,0605947278,srprec,MISSION VIEJO,3029,3029
30,06059,47279,g24,0605947279,srprec,MISSION VIEJO,2224,2224
30,06059,47283,g24,0605947283,srprec,MISSION VIEJO,1644,1644
30,06059,47284,g24,0605947284,srprec,MISSION VIEJO,2433,2433
30,06059,47285,g24,0605947285,srprec,MISSION VIEJO,2645,2645
30,06059,47290,g24,0605947290,srprec,MISSION VIEJO,2817,2817
30,06059,47293,g24,0605947293,srprec,MISSION VIEJO,3581,3581
30,06059,47295,g24,0605947295,srprec,MISSION VIEJO,3833,3833
30,06059,47296,g24,0605947296,srprec,MISSION VIEJO,2671,2671
30,06059,47308,g24,0605947308,srprec,LAGUNA HILLS,4,4
30,06059,47332,g24,0605947332,srprec,MISSION VIEJO,889,889
30,06059,47336,g24,0605947336,srprec,MISSION VIEJO,1082,1082
30,06059,47344,g24,0605947344,srprec,MISSION VIEJO,1763,1763
30,06059,47346,g24,0605947346,srprec,MISSION VIEJO,1379,1379
30,06059,47351,g24,0605947351,srprec,MISSION VIEJO,422,422
30,06059,47352,g24,0605947352,srprec,MISSION VIEJO,225,225
30,06059,47357,g24,0605947357,srprec,MISSION VIEJO,44,44
30,06059,47802,g24,0605947802,srprec,MISSION VIEJO,1093,1093
30,06059,47803,g24,0605947803,srprec,MISSION VIEJO,1,1
30,06059,47807,g24,0605947807,srprec,MISSION VIEJO,881,881
30,06059,47810,g24,0605947810,srprec,MISSION VIEJO,632,632
30,06059,47812,g24,0605947812,srprec,MISSION VIEJO,1305,1305
30,06059,47814,g24,0605947814,srprec,MISSION VIEJO,2402,2402
30,06059,48141,g24,0605948141,srprec,SAN CLEMENTE,1963,1963
30,06059,48142,g24,0605948142,srprec,SAN CLEMENTE,3265,3265
30,06059,48143,g24,0605948143,srprec,SAN CLEMENTE,2978,2978
30,06059,48147,g24,0605948147,srprec,SAN CLEMENTE,1608,1608
30,06059,48148,g24,0605948148,srprec,SAN CLEMENTE,3267,3267
30,06059,48151,g24,0605948151,srprec,SAN CLEMENTE,4420,4420
30,06059,48152,g24,0605948152,srprec,SAN CLEMENTE,760,760
30,06059,48155,g24,0605948155,srprec,SAN CLEMENTE,3026,3026
30,06059,48156,g24,0605948156,srprec,SAN CLEMENTE,2154,2154
30,06059,48157,g24,0605948157,srprec,SAN CLEMENTE,3863,3863
30,06059,48161,g24,0605948161,srprec,SAN CLEMENTE,1248,1248
30,06059,48165,g24,0605948165,srprec,SAN CLEMENTE,4247,4247
30,06059,48166,g24,0605948166,srprec,SAN CLEMENTE,1925,1925
30,06059,48169,g24,0605948169,srprec,SAN CLEMENTE,2721,2721
30,06059,48173,g24,0605948173,srprec,SAN CLEMENTE,2072,2072
30,06059,48245,g24,0605948245,srprec,SAN CLEMENTE,177,177
30,06059,48249,g24,0605948249,srprec,SAN CLEMENTE,1637,1637
30,06059,48250,g24,0605948250,srprec,SAN CLEMENTE,312,312
30,06059,48252,g24,0605948252,srprec,SAN CLEMENTE,452,452
30,06059,48257,g24,0605948257,srprec,SAN CLEMENTE,547,547
30,06059,48258,g24,0605948258,srprec,CAPISTRANO BEACH,9,9
30,06059,48800,g24,0605948800,srprec,SAN CLEMENTE,301,301
30,06059,48801,g24,0605948801,srprec,SAN CLEMENTE,1290,1290
30,06059,48805,g24,0605948805,srprec,SAN CLEMENTE,1,1
30,06059,48806,g24,0605948806,srprec,SAN CLEMENTE,1014,1014
30,06059,48807,g24,0605948807,srprec,SAN CLEMENTE,344,344
30,06059,48808,g24,0605948808,srprec,SAN CLEMENTE,417,417
30,06059,49114,g24,0605949114,srprec,SAN JUAN CAPISTRANO,645,645
30,06059,49116,g24,0605949116,srprec,SAN JUAN CAPISTRANO,1907,1907
30,06059,49118,g24,0605949118,srprec,SAN JUAN CAPISTRANO,1844,1844
30,06059,49126,g24,0605949126,srprec,SAN JUAN CAPISTRANO,1165,1165
30,06059,49129,g24,0605949129,srprec,SAN JUAN CAPISTRANO,642,642
30,06059,49131,g24,0605949131,srprec,SAN JUAN CAPISTRANO,625,625
30,06059,49132,g24,0605949132,srprec,SAN JUAN CAPISTRANO,135,135
30,06059,49134,g24,0605949134,srprec,SAN JUAN CAPISTRANO,40,40
30,06059,49331,g24,0605949331,srprec,SAN JUAN CAPISTRANO,7,7
30,06059,49333,g24,0605949333,srprec,SAN JUAN CAPISTRANO,677,677
30,06059,49335,g24,0605949335,srprec,SAN JUAN CAPISTRANO,925,925
30,06059,49338,g24,0605949338,srprec,SAN JUAN CAPISTRANO,311,311
30,06059,49341,g24,0605949341,srprec,SAN JUAN CAPISTRANO,1096,1096
30,06059,49346,g24,0605949346,srprec,SAN JUAN CAPISTRANO,1714,1714
30,06059,49348,g24,0605949348,srprec,SAN JUAN CAPISTRANO,3866,3866
30,06059,49349,g24,0605949349,srprec,SAN JUAN CAPISTRANO,1195,1195
30,06059,49355,g24,0605949355,srprec,SAN JUAN CAPISTRANO,310,310
30,06059,49357,g24,0605949357,srprec,SAN JUAN CAPISTRANO,836,836
30,06059,49801,g24,0605949801,srprec,SAN JUAN CAPISTRANO,1703,1703
30,06059,49802,g24,0605949802,srprec,SAN JUAN CAPISTRANO,329,329
30,06059,49808,g24,0605949808,srprec,SAN JUAN CAPISTRANO,66,66
30,06059,49811,g24,0605949811,srprec,SAN JUAN CAPISTRANO,1096,1096
30,06059,49813,g24,0605949813,srprec,SAN JUAN CAPISTRANO,48,48
30,06059,49815,g24,0605949815,srprec,SAN JUAN CAPISTRANO,4,4
30,06059,49817,g24,0605949817,srprec,SAN JUAN CAPISTRANO,766,766
30,06059,49818,g24,0605949818,srprec,SAN JUAN CAPISTRANO,220,220
30,06059,49820,g24,0605949820,srprec,SAN JUAN CAPISTRANO,76,76
30,06059,49825,g24,0605949825,srprec,SAN JUAN CAPISTRANO,325,325
30,06059,49826,g24,0605949826,srprec,SAN JUAN CAPISTRANO,22,22
30,06059,49829,g24,0605949829,srprec,SAN JUAN CAPISTRANO,36,36
30,06059,49830,g24,0605949830,srprec,SAN JUAN CAPISTRANO,12,12
30,06059,49831,g24,0605949831,srprec,SAN JUAN CAPISTRANO,178,178
30,06059,49838,g24,0605949838,srprec,SAN JUAN CAPISTRANO,547,547
30,06059,50070,g24,0605950070,srprec,TRABUCO,2627,2627
30,06059,50072,g24,0605950072,srprec,TRABUCO,1,1
30,06059,50086,g24,0605950086,srprec,TRABUCO,1,1
30,06059,50090,g24,0605950090,srprec,TRABUCO,2,2
30,06059,50091,g24,0605950091,srprec,TRABUCO,440,460
30,06059,50092,g24,0605950092,srprec,TRABUCO,4452,4452
30,06059,50093,g24,0605950093,srprec,TRABUCO,483,483
30,06059,50094,g24,0605950094,srprec,TRABUCO,1888,1888
30,06059,50096,g24,0605950096,srprec,SILVERADO,2,2
30,06059,50108,g24,0605950108,srprec,SILVERADO,3,3
30,06059,50110,g24,0605950110,srprec,SILVERADO,8,8
30,06059,50115,g24,0605950115,srprec,SILVERADO,264,264
30,06059,50806,g24,0605950806,srprec,SILVERADO,7,7
30,06059,51069,g24,0605951069,srprec,COSTA MESA,531,554
30,06059,52001,g24,0605952001,srprec,COSTA MESA,1059,1059
30,06059,52002,g24,0605952002,srprec,COSTA MESA,534,534
30,06059,52003,g24,0605952003,srprec,COSTA MESA,1409,1409
30,06059,52004,g24,0605952004,srprec,COSTA MESA,1363,1363
30,06059,52009,g24,0605952009,srprec,COSTA MESA,2667,2667
30,06059,52010,g24,0605952010,srprec,COSTA MESA,529,529
30,06059,52011,g24,0605952011,srprec,COSTA MESA,1834,1834
30,06059,52016,g24,0605952016,srprec,COSTA MESA,1183,1183
30,06059,52022,g24,0605952022,srprec,COSTA MESA,1030,1030
30,06059,52024,g24,0605952024,srprec,COSTA MESA,769,769
30,06059,52025,g24,0605952025,srprec,COSTA MESA,604,604
